original_stm,adv_statemant_1,adv_statemant_2,adv_statemant_3,most_important_word,most_effective_attack,sender_id,date,views,origin_pos,origin_neg,origin_nut,adv_pos_1,adv_neg_1,adv_nut_1,adv_pos_2,adv_neg_2,adv_nut_2,adv_pos_3,adv_neg_3,adv_nut_3
اخر طريق المحمودية مفرق على اليسار مبين,اخر طريق المحمودية مفرق اليساز اليسار,اخر طريق المحمودىة مفرق اليساز اليسار,اخر طزيق المحمودىة مفرق اليساز اليسار,"اليسار,المحمودية,طريق","اليساز,المحمودىة,طزيق",,2023-09-29 16:24:25+00:00,,0.05495221167802811,0.09713957458734512,0.8479082584381104,0.027496282011270523,0.07463262230157852,0.8978711366653442,0.03100399300456047,0.06169215217232704,0.9073038101196289,0.0708351582288742,0.05545203387737274,0.8737128376960754
مشفى عفرين الوطني وين مكانو بظبط,مشفى عفرين الوطني وين مكانو تظبط,مشفى عفرين الوطتي وين مكانو تظبط,مشفى عفرين الوطتي وين مكايو تظبط,"بظبط,الوطني,مكانو","تظبط,الوطتي,مكايو",6124652863.0,2023-09-29 16:23:52+00:00,,0.020865166559815407,0.8362024426460266,0.14293241500854492,0.0028787467163056135,0.9573236703872681,0.039797596633434296,0.024586346000432968,0.2175145447254181,0.7578991055488586,0.016161197796463966,0.15292781591415405,0.8309109807014465
مانتبهت انو يوم السبت فكرت عن اليوم هي الرسالة,مانتبهت انو يوم الستت السبت اليوم الرسالة,مانتبهت اتو يوم الستت السبت اليوم الرسالة,مانتبهت اتو يوم فكزت السبت اليوم الرسالة,"السبت,انو,فكرت","الستت,اتو,فكزت",6023929160.0,2023-09-29 16:07:09+00:00,,0.07900630682706833,0.49773773550987244,0.4232560098171234,0.04421762377023697,0.48939117789268494,0.4663912057876587,0.017452940344810486,0.10892368108034134,0.8736234307289124,0.028670821338891983,0.5331551432609558,0.43817394971847534
لا مافي مستوصف بيفتح يوم الجمعة بكل غصن الزيتون,مافي مسنوصف بيفتح يوم يوم بكل غصن الزيتون,مافي مسنوصف بيفتح ىوم يوم بكل غصن الزيتون,مافي مسنوصف بيفتح ىوم يوم تكل غصن الزيتون,"مستوصف,يوم,بكل","مسنوصف,ىوم,تكل",,2023-09-29 16:00:26+00:00,,0.35707396268844604,0.4917081594467163,0.15121789276599884,0.580322802066803,0.28212007880210876,0.13755707442760468,0.6295634508132935,0.26052120327949524,0.10991528630256653,0.14948268234729767,0.7227513194084167,0.12776599824428558
المستوصف الي بالاشرفية بس تابع لمشفى المحبة بيفتح يوم الجمعة ؟,المستوصف الي بالاشرفية تابع لمشفى المحبة بيفتح يوم الجمغة,المستوصف الي بالاشرفية نابع لمشفى المحبة بيفتح يوم الجمغة,المستوصف الي بالاشرفية نابع لمشفى المحنة بيفتح يوم الجمغة,"الجمعة,تابع,المحبة","الجمغة,نابع,المحنة",6023929160.0,2023-09-29 11:30:19+00:00,,0.05429469048976898,0.030032893642783165,0.9156724214553833,0.13002046942710876,0.2593683898448944,0.6106111407279968,0.3076874613761902,0.2839086949825287,0.40840381383895874,0.12435338646173477,0.4724717438220978,0.40317484736442566
"#هااااام_عفرين 
جدول الصيدليات المناوبة من تاريخ 👇 01/10/2023
حتى تاريخ 👇
10/10/2023
لمتابعة قناة التلغرام 👇
https://t.me/ahmet_halil32",هااااامعفرين جدول الصيدليات المناوبة تاريخ تاريخ لمتابعة قناة التلغزام,هااااامعفرين جدول الصيدليات المناوبة تاريخ تاريخ لمتابعة قثاة التلغزام,هااااامعفرين جدول الصيدليات المناوبة تاريخ تاريخ لمبابعة قثاة التلغزام,"التلغرام,قناة,لمتابعة","التلغزام,قثاة,لمبابعة",-1001927200513.0,2023-09-28 12:26:28+00:00,2203.0,0.00409319344907999,0.015233715064823627,0.98067307472229,0.003001123433932662,0.07089574635028839,0.9261031150817871,0.003590231528505683,0.12775717675685883,0.8686526417732239,0.003899387549608946,0.37151068449020386,0.6245899200439453
السلام عليكم ورحمة الله وبركاته في رقم استعلامات لمشفى السلام,السلام عليكم ورحمة الله وبركاته زقم استعلامات لمشفى لمشفى,السلام عليكم ورحمة الله وبركاته زقم استعلامات لمشفي لمشفى,السلام عليكم ورحمة الله وبركاته زقم استعلامات لمشفي لمشفى,"رقم,لمشفى,لمشفى","زقم,لمشفي,لمشفي",5558264038.0,2023-09-27 17:29:42+00:00,,0.16947199404239655,0.08463115990161896,0.7458968162536621,0.35877594351768494,0.09854894131422043,0.5426751375198364,0.41359400749206543,0.1744401603937149,0.41196581721305847,0.41359400749206543,0.1744401603937149,0.41196581721305847
شباب  عم  نسجل  و عم يعطينا   موعد,شباب عم نسجل عم يعطينا موغد,شباب عم ثسجل عم يعطينا موغد,شباب غم ثسجل عم يعطينا موغد,"موعد,نسجل,عم","موغد,ثسجل,غم",2113481200.0,2023-09-26 18:26:38+00:00,,0.21118122339248657,0.16171860694885254,0.6271001696586609,0.22387656569480896,0.477414608001709,0.29870882630348206,0.07485590130090714,0.661003053188324,0.2641409933567047,0.019048772752285004,0.9106153845787048,0.07033580541610718
"وعليكم السلام
بالراعي اوفر الشي",وعليكم السلام بالراعي اوفر الشى,وعليكم السلام نالراعي اوفر الشى,وعليكم السلام نالراعي اوفز الشى,"الشي,بالراعي,اوفر","الشى,نالراعي,اوفز",,2023-09-26 16:55:01+00:00,,0.8885073661804199,0.05536709353327751,0.05612543597817421,0.9715237021446228,0.017721856012940407,0.010754442773759365,0.9756771922111511,0.01455716323107481,0.009765628725290298,0.9405094385147095,0.019679412245750427,0.03981107473373413
انا سجلت ليوم واعطوني تم تسجيل بنجاح بقا مابعرف,انا سجلت ليوم واعطوني تم تسجيل ببجاح بنجاح مابعرف,انا سجلت ليوم واعطويي تم تسجيل ببجاح بنجاح مابعرف,انا سجلت ليوم واعطويي تم تسجيل ببجاح بنجاح مابعزف,"بنجاح,واعطوني,مابعرف","ببجاح,واعطويي,مابعزف",1455569035.0,2023-09-26 13:05:23+00:00,,0.5608209371566772,0.02727207913994789,0.41190698742866516,0.6733290553092957,0.01716454327106476,0.30950644612312317,0.9851157069206238,0.004046570509672165,0.010837710462510586,0.9903709292411804,0.003703315509483218,0.005925739649683237
السلام عليكم بدنا رقم مشفا الشفاء ازا سمحتو,السلام عليكم بدنا رقم مشفا الشفاء ازا سمحبو,السلام عليكم بدنا رقم مشفا الشقاء ازا سمحبو,السلام عليكم بدنا رفم مشفا الشقاء ازا سمحبو,"سمحتو,الشفاء,رقم","سمحبو,الشقاء,رفم",2087620368.0,2023-09-26 07:10:46+00:00,,0.24258331954479218,0.1895247846841812,0.5678918957710266,0.3655526340007782,0.18830209970474243,0.44614526629447937,0.0609140619635582,0.19168783724308014,0.7473980784416199,0.14678138494491577,0.5801487565040588,0.273069828748703
اي عن زكاتكم ايمت موجود دكتور الاسنان,اي ركاتكم ايمت ايمت دكتور الاسنان,اي ركاتكم ايمث ايمت دكتور الاسنان,اي ركاتكم ايمث ايمت دكتور الاسنان,"زكاتكم,ايمت,ايمت","ركاتكم,ايمث,ايمث",6119032346.0,2023-09-26 04:32:31+00:00,,0.0013818243751302361,0.9835771918296814,0.015040996484458447,0.001597370719537139,0.9619361162185669,0.036466483026742935,0.0032812326680868864,0.5999428629875183,0.3967759311199188,0.0032812326680868864,0.5999428629875183,0.3967759311199188
كيفا بدي اتواصل معهم ضروري,كيفا بدي اتواصل معهم ضروزي,كيفا بدي انواصل معهم ضروزي,كيفا بدى انواصل معهم ضروزي,"ضروري,اتواصل,بدي","ضروزي,انواصل,بدى",6360041867.0,2023-09-25 18:30:26+00:00,,0.010862807743251324,0.018919043242931366,0.9702181220054626,0.049434490501880646,0.03708114102482796,0.9134843349456787,0.10372753441333771,0.3465750515460968,0.5496973991394043,0.06743749231100082,0.5298428535461426,0.4027195870876312
"ونعم بالله
يمكرون ويمكر الله والله خير الماكرين",ونعم بالله يمكرون ويمكر الله والله خير الماكزين,ونعم بالله ىمكرون ويمكر الله والله خير الماكزين,ونعم بالله ىمكرون ويمكز الله والله خير الماكزين,"الماكرين,يمكرون,ويمكر","الماكزين,ىمكرون,ويمكز",,2023-09-24 17:07:29+00:00,,0.29413995146751404,0.35810238122940063,0.34775760769844055,0.2192627638578415,0.4454635977745056,0.3352736532688141,0.19462226331233978,0.5222888588905334,0.28308889269828796,0.7073813080787659,0.07754237949848175,0.21507634222507477
ليش ما في موعيد المشفى التركي في مارع,ليش موعيد المشفى التركي مارغ,ليش موغيد المشفى التركي مارغ,ليش موغيد المشفى الثركي مارغ,"مارع,موعيد,التركي","مارغ,موغيد,الثركي",811930250.0,2023-09-23 14:54:33+00:00,,0.005731889512389898,0.9015645980834961,0.09270352125167847,0.006807361729443073,0.3903416097164154,0.6028510332107544,0.006345910485833883,0.7529429197311401,0.24071116745471954,0.008912011049687862,0.7033072113990784,0.2877807915210724
ليش مابتنشرو برنامج دوام مشفى الامانوس بعفرين,ليش مابتنشرو برنامج دوام مشفى الامانوس بعفزين,ليش مابتنشرو برنامج دوام مشفي الامانوس بعفزين,ليش مابتيشرو برنامج دوام مشفي الامانوس بعفزين,"بعفرين,مشفى,مابتنشرو","بعفزين,مشفي,مابتيشرو",6173060033.0,2023-09-23 14:39:40+00:00,,0.002483383286744356,0.9565930962562561,0.0409235805273056,0.0013791914097964764,0.9882131218910217,0.010407764464616776,0.003400381887331605,0.9254822134971619,0.07111736387014389,0.010005355812609196,0.7722406983375549,0.21775391697883606
الحجز عل اسنان عل تليفون ولا نروح عل مشفى,الحجز اسنان تليفون ثروح نروح,الحجز اسنان تليفوي ثروح نروح,الحجز اسنان تليفوي مشقى نروح,"نروح,تليفون,مشفى","ثروح,تليفوي,مشقى",966974801.0,2023-09-23 14:38:00+00:00,,0.04055912792682648,0.0803104117512703,0.8791304230690002,0.10252372175455093,0.12467017769813538,0.7728061079978943,0.12100613117218018,0.3573222756385803,0.5216715931892395,0.04094059020280838,0.32423675060272217,0.63482266664505
"السلام عليكم 
صورة الطبقة المحورية اديش بتكلف واي مشفى؟",السلام غليكم صورة الطبقة المحورية اديش اديش واي مشفى,السلام غليكم صورة الطبقة المحورية ادىش اديش واي مشفى,السلام غليكم صورة الطبقة المحورىة ادىش اديش واي مشفى,"عليكم,اديش,المحورية","غليكم,ادىش,المحورىة",5994030074.0,2023-09-23 13:32:11+00:00,,0.003153611673042178,0.03668539971113205,0.960161030292511,0.014533961191773415,0.17285150289535522,0.8126145601272583,0.02476051077246666,0.37418943643569946,0.601050078868866,0.033088285475969315,0.3889659345149994,0.5779457688331604
"السلام عليكم
هل يوجد إجراء عملية بحصة في المرارة بعفرين؟",السلام عليكم يوجد إجزاء إجراء بحصة المرارة بعفرين,السلام عليكم ىوجد إجزاء إجراء بحصة المرارة بعفرين,السلام عليكم ىوجد إجزاء إجراء بحصة المرازة بعفرين,"إجراء,يوجد,المرارة","إجزاء,ىوجد,المرازة",688112835.0,2023-09-23 13:04:46+00:00,,0.03456403687596321,0.12669040262699127,0.8387455344200134,0.02235851250588894,0.20192991197109222,0.7757115960121155,0.016715437173843384,0.6303616166114807,0.3529229462146759,0.018150057643651962,0.3009696900844574,0.6808802485466003
"هي الوراق من مشفى الوطني بعزاز 
قلي بدك تروح عل عفرين",الوراق مشفى الوطني نعزاز بعزاز بدك تروح عفرين,الوراق مشفى الوطثي نعزاز بعزاز بدك تروح عفرين,الوراق مشفى الوطثي نعزاز بعزاز بدك تزوح عفرين,"بعزاز,الوطني,تروح","نعزاز,الوطثي,تزوح",5083760171.0,2023-09-23 05:44:18+00:00,,0.007869584485888481,0.7744386792182922,0.21769173443317413,0.02696068212389946,0.6917210817337036,0.2813182473182678,0.013818461447954178,0.8799487948417664,0.10623279213905334,0.006509995087981224,0.9455205202102661,0.04796955734491348
بلمشفى العسكري بدي سجلو زكاتكن اذا حدا بيفيدني,بلمشفى العسكري بدي سجلو زكاتكن اذا حدا نيفيدني,بلمشفى العسكري تدي سجلو زكاتكن اذا حدا نيفيدني,بلمشفى العسكري تدي سجلو زكابكن اذا حدا نيفيدني,"بيفيدني,بدي,زكاتكن","نيفيدني,تدي,زكابكن",1202049820.0,2023-09-23 03:00:18+00:00,,0.03297992795705795,0.025319388136267662,0.9417006373405457,0.05568412318825722,0.0400715135037899,0.9042443633079529,0.009902876801788807,0.5434633493423462,0.44663381576538086,0.01054350659251213,0.29867953062057495,0.6907769441604614
لا حصرا بالمشفى وإحضار هاوية مجلس محلي يبدأ الحجز الساعة 8 ص,حصرا بالمشفى وإحضار هاوية مجلس محلي يبدأ الحجر الحجز,حصرا بالمشفى وإحضار هاوىة مجلس محلي يبدأ الحجر الحجز,حصرا بالمشفى وإحضار هاوىة مجلس محلي يندأ الحجر الحجز,"الحجز,هاوية,يبدأ","الحجر,هاوىة,يندأ",,2023-09-21 13:53:06+00:00,,0.008141458965837955,0.14708243310451508,0.8447760939598083,0.014185957610607147,0.31116577982902527,0.6746482849121094,0.01485960278660059,0.2896117866039276,0.6955286264419556,0.005341533571481705,0.9429227113723755,0.051735859364271164
"يوجد حجز بالمشفى عفرين عن نت؟
وإلا حصراً الحجز بالمشفى",يوجد حجز بالمشفى عفرين نت وإلا حصرا الحجر الحجز,يوجد حجز بالمشفى عفرين بت وإلا حصرا الحجر الحجز,يوجد حجر بالمشفى عفرين بت وإلا حصرا الحجر الحجز,"الحجز,نت,حجز","الحجر,بت,حجر",636534499.0,2023-09-21 12:41:26+00:00,,0.009008485823869705,0.009120726026594639,0.9818707704544067,0.008763507939875126,0.010079317726194859,0.981157124042511,0.00825082790106535,0.01144779659807682,0.9803013205528259,0.012819933705031872,0.05367710813879967,0.9335029721260071
"#هااام_غصن_الزيتون
جدول الصيدليات المناوبة من تاريخ
21/09/2023
حتى تاريخ 👇
30/09/2023
لمتابعة قناة التلغرام 👇
https://t.me/ahmet_halil32",هااامغصنالزيتون جدول الصيدليات المناوبة تاريخ تاريخ لمتابعة قناة التلغزام,هااامغصنالزيتون جدول الصيدليات المناوبة تاريخ تاريخ لمتابعة قثاة التلغزام,هااامغصنالزيتون جدول الصيدليات المناوبة تاريخ تاريخ لمبابعة قثاة التلغزام,"التلغرام,قناة,لمتابعة","التلغزام,قثاة,لمبابعة",-1001927200513.0,2023-09-21 07:26:17+00:00,2384.0,0.0048026153817772865,0.01846310868859291,0.9767342805862427,0.003980698995292187,0.16047906875610352,0.8355401754379272,0.005078841932117939,0.10949906706809998,0.8854220509529114,0.004641059786081314,0.2016938030719757,0.7936651706695557
السلام عليكم وين في تصوير طبقي محوري بمشافي عفرين للراس,السلام عليكم وىن تصوير تصوير محوري بمشافي عفرين للراس,السلام عليكم وىن تصوىر تصوير محوري بمشافي عفرين للراس,السلام غليكم وىن تصوىر تصوير محوري بمشافي عفرين للراس,"وين,تصوير,عليكم","وىن,تصوىر,غليكم",6104468813.0,2023-09-20 20:32:34+00:00,,0.012876701541244984,0.012410257011651993,0.9747130870819092,0.13813744485378265,0.013101598247885704,0.8487610220909119,0.18666478991508484,0.00722843362018466,0.8061067461967468,0.4640505611896515,0.025674033910036087,0.5102753639221191
ببنك الدم بعفرين شارع جنديرس,ببنك الدم بعفرين شارع جندىرس,ببنك الدم بعفرين شارغ جندىرس,ببنك الدم بعفريب شارغ جندىرس,"جنديرس,شارع,بعفرين","جندىرس,شارغ,بعفريب",,2023-09-20 11:33:16+00:00,,0.04451681673526764,0.7551016211509705,0.2003815770149231,0.052574776113033295,0.7159401178359985,0.23148509860038757,0.0022124394308775663,0.9936282634735107,0.004159410018473864,0.0020462311804294586,0.9949721097946167,0.002981668571010232
يا شباب المصابة حرمة طالبيبن الفزعة من أهل النخوة,شباب المصابة حرمة طالبيبن الفزغة الفزعة النخوة,شباب المصابة حزمة طالبيبن الفزغة الفزعة النخوة,شباب المصابة حزمة طالبيبن الفزغة الفزعة اليخوة,"الفزعة,حرمة,النخوة","الفزغة,حزمة,اليخوة",,2023-09-20 09:47:32+00:00,,0.002640876919031143,0.9897236824035645,0.007635435089468956,0.0011965553276240826,0.9969425797462463,0.0018608267419040203,0.001425175811164081,0.9965584874153137,0.002016255399212241,0.0012138511519879103,0.9973537921905518,0.0014323571231216192
ممكن حدا يفيدنا بوقت التسجيل في مشفى الشفاء والله يجزيكم الخير,ممكن حدا يفىدنا بوقت التسجيل مشفى الشفاء الشفاء يجزيكم الخير,ممكن حدا يفىدنا بوقت التسجيل مشفى الشقاء الشفاء يجزيكم الخير,ممكن حدا يفىدنا بوقت التسجيل مشفى الشقاء الشفاء يجزىكم الخير,"يفيدنا,الشفاء,يجزيكم","يفىدنا,الشقاء,يجزىكم",5451846388.0,2023-09-17 13:53:19+00:00,,0.22125068306922913,0.032564595341682434,0.7461847066879272,0.2051818072795868,0.020824795588850975,0.7739933729171753,0.6897910237312317,0.030137747526168823,0.2800711989402771,0.7018553018569946,0.04210077226161957,0.2560440003871918
جزاكم الله كل خير ممكن مواعيد التواجد,جزاكم الله خير ممكب مواعيد مواعيد,جزاكم الله خير ممكب مواعىد مواعيد,جزاكم الله خيز ممكب مواعىد مواعيد,"ممكن,مواعيد,خير","ممكب,مواعىد,خيز",1346942667.0,2023-09-17 13:10:56+00:00,,0.17682646214962006,0.03520961105823517,0.7879639267921448,0.8908818960189819,0.012262266129255295,0.09685593098402023,0.9890735745429993,0.003203050699084997,0.007723405957221985,0.9858618974685669,0.0047937133349478245,0.00934447068721056
السلام عليكم كيف الجميع ممكن عنوان دكتور قلبيه   للضرورة,السلام عليكم الجميع ممكن عنوان دكتور قلبيه للضزورة,السلام عليكم الجميع ممكث عنوان دكتور قلبيه للضزورة,السلام غليكم الجميع ممكث عنوان دكتور قلبيه للضزورة,"للضرورة,ممكن,عليكم","للضزورة,ممكث,غليكم",6060893571.0,2023-09-17 12:28:44+00:00,,0.015386156737804413,0.03450818359851837,0.950105607509613,0.05424962565302849,0.059816669672727585,0.8859337568283081,0.11002885550260544,0.2615795135498047,0.6283916234970093,0.07346192747354507,0.288070410490036,0.6384676694869995
علاج حبة السنه وين ممكن ينوجد اذا في معلومه,علاج حبة السنه وين ممكن ينوجد اذا مغلومه,علاج حبة السنه وين ممكث ينوجد اذا مغلومه,علاج حبة السنه ويي ممكث ينوجد اذا مغلومه,"معلومه,ممكن,وين","مغلومه,ممكث,ويي",1346942667.0,2023-09-17 06:36:42+00:00,,0.005631367210298777,0.040560998022556305,0.9538075923919678,0.008656607940793037,0.06690437346696854,0.9244389533996582,0.009914339520037174,0.2969176471233368,0.6931679844856262,0.009819012135267258,0.5134457349777222,0.4767352342605591
ليش هيك يازلمة شو بس واصطات يعني,ليش هيك ىازلمة يازلمة واصطات يعني,ليش هىك ىازلمة يازلمة واصطات يعني,ليش هىك ىازلمة يازلمة واصطاث يعني,"يازلمة,هيك,واصطات","ىازلمة,هىك,واصطاث",6468422753.0,2023-09-14 12:04:47+00:00,,0.002377609722316265,0.9943945407867432,0.0032279060687869787,0.002139881020411849,0.9959654808044434,0.001894618384540081,0.001326213707216084,0.9957793951034546,0.0028944348450750113,0.0013070014538243413,0.9957886338233948,0.002904400462284684
"الساعة 8 ص يبدأ الحجز
عظمية يومياً ماعدا الجمعة",الساعة يثدأ الحجز عظمية يوميا يوميا الجمعة,الساعة يثدأ الحجز عظمية ىوميا يوميا الجمعة,الساعة يثدأ الحجز عظمية ىوميا يوميا الجمعة,"يبدأ,يوميا,يوميا","يثدأ,ىوميا,ىوميا",,2023-09-13 19:25:38+00:00,,0.04767758026719093,0.025807421654462814,0.9265150427818298,0.05845277011394501,0.04146590456366539,0.9000812768936157,0.03183121979236603,0.06668709963560104,0.9014816880226135,0.03183121979236603,0.06668709963560104,0.9014816880226135
وع الدور الحجز اي ساعة الحجز يبدأ,وع الدور الحجر الحجز ساعة الحجز يبدأ,وع الدور الحجر الحجز ساعة الحجز يبدأ,وع الدور الحجر الحجز ساعة الحجز يبدأ,"الحجز,الحجز,الحجز","الحجر,الحجر,الحجر",5724452358.0,2023-09-13 17:29:27+00:00,,0.011229583993554115,0.011976000852882862,0.976794421672821,0.011073984205722809,0.015031302347779274,0.9738947153091431,0.011073984205722809,0.015031302347779274,0.9738947153091431,0.011073984205722809,0.015031302347779274,0.9738947153091431
في الصغير عندي عم توجعو ايدو في المشفى العسكري عظمية,الصغير عندي عم نوجعو ايدو ايدو العسكري عظمية,الصغير عندي عم نوجعو اىدو ايدو العسكري عظمية,الصغير عندي عم نوجعو اىدو ايدو العسكري عظمية,"توجعو,ايدو,ايدو","نوجعو,اىدو,اىدو",5724452358.0,2023-09-13 17:24:07+00:00,,0.03143554553389549,0.8857004642486572,0.08286397904157639,0.3470045030117035,0.4121904671192169,0.24080505967140198,0.33856871724128723,0.5261217355728149,0.13530954718589783,0.33856871724128723,0.5261217355728149,0.13530954718589783
السلام عليكم ماهي الصيادلة المناوبة,السلام عليكم ماهي الصىادلة الصيادلة,السلام عليكم ماهى الصىادلة الصيادلة,السلام غليكم ماهى الصىادلة الصيادلة,"الصيادلة,ماهي,عليكم","الصىادلة,ماهى,غليكم",2001224688.0,2023-09-12 18:32:16+00:00,,0.004371623042970896,0.6801949143409729,0.31543344259262085,0.0022885112557560205,0.927996039390564,0.0697154849767685,0.003715996630489826,0.9466533660888672,0.04963063821196556,0.011157505214214325,0.9202892780303955,0.0685531497001648
كل ايام الاسبوع ماعدا الجمعة عظمية,ايام الاسثوع ماعدا ماعدا عظمية,ايام الاسثوع ماغدا ماعدا عظمية,ايام الاسثوع ماغدا ماعدا غظمية,"الاسبوع,ماعدا,عظمية","الاسثوع,ماغدا,غظمية",,2023-09-11 06:41:12+00:00,,0.12667830288410187,0.1304585039615631,0.7428631782531738,0.2930401563644409,0.3010135591030121,0.405946284532547,0.1609276980161667,0.6073352098464966,0.2317371368408203,0.0796050876379013,0.752326488494873,0.1680685132741928
"السلام عليكم ورحمة الله وبركاته
أي يوم في دكتور عظمية بمشفى الشفاء",السلام عليكم ورحمة الله وبركاته يوم دكتور عظمية بمشفى الشقاء,السلام عليكم ورحمة الله وبركاته يوم دكتوز عظمية بمشفى الشقاء,السلام عليكم ورحمة الله وبركاته يوم دكتوز عظمىة بمشفى الشقاء,"الشفاء,دكتور,عظمية","الشقاء,دكتوز,عظمىة",1004110887.0,2023-09-10 13:41:36+00:00,,0.7753044962882996,0.04343618452548981,0.18125928938388824,0.46186843514442444,0.3217167258262634,0.21641488373279572,0.26567742228507996,0.5508614182472229,0.18346121907234192,0.26150819659233093,0.5109131336212158,0.22757868468761444
انا عم أسأل موعم جاوب,انا عم أسأل موعم جاوث,انا غم أسأل موعم جاوث,انا غم أسأل موغم جاوث,"جاوب,عم,موعم","جاوث,غم,موغم",1377251801.0,2023-09-10 08:48:38+00:00,,0.020781951025128365,0.4235055148601532,0.5557125210762024,0.02475474216043949,0.6699869632720947,0.3052583336830139,0.005703669507056475,0.9014198780059814,0.09287642687559128,0.020306935533881187,0.6819778680801392,0.2977151572704315
"#هااام
#غصن_الزيتون
جدول الصيدليات المناوبة من تاريخ
11/09/2023
حتى 👇
20/09/2023
لمتابعة قناة التلغرام 👇
https://t.me/ahmet_halil32",هااام غصنالزيتون جدول الصيدليات المناوبة تاريخ لمتابعة قناة التلغزام,هااام غصيالزيتون جدول الصيدليات المناوبة تاريخ لمتابعة قناة التلغزام,هااام غصيالزيتون جدول الصيدليات المناوبة تاريخ لمتابعة فناة التلغزام,"التلغرام,غصنالزيتون,قناة","التلغزام,غصيالزيتون,فناة",-1001927200513.0,2023-09-10 07:38:23+00:00,1800.0,0.003934114705771208,0.02251344360411167,0.9735524654388428,0.0039194123819470406,0.4136713445186615,0.5824092626571655,0.004171587061136961,0.2787947356700897,0.7170336842536926,0.0012664350215345621,0.9813046455383301,0.01742890104651451
وياريت شي مانك متأكد منه لاتجاوب,وياريت شي مانك متأكد لابجاوب,وياريت شي مابك متأكد لابجاوب,وياريت شى مابك متأكد لابجاوب,"لاتجاوب,مانك,شي","لابجاوب,مابك,شى",,2023-09-09 19:52:35+00:00,,0.023347705602645874,0.5828513503074646,0.3938009440898895,0.015412135049700737,0.8415062427520752,0.1430816501379013,0.04001344367861748,0.7626750469207764,0.19731146097183228,0.01871359348297119,0.8821027278900146,0.09918370842933655
"ايمتابيداوم ؟
بيلتقى الاحد؟بمشفى عفرين للضرورة",ايمتابيداوم بيلتقى الاحدبمشفى عفرين للضروزة,ايمتابيداوم بيلبقى الاحدبمشفى عفرين للضروزة,ايمتابيداوم بيلبقى الاحدبمشقى عفرين للضروزة,"للضرورة,بيلتقى,الاحدبمشفى","للضروزة,بيلبقى,الاحدبمشقى",1377251801.0,2023-09-09 19:48:27+00:00,,0.009128554724156857,0.0038758893497288227,0.98699551820755,0.15336443483829498,0.01744610257446766,0.8291894793510437,0.2425394058227539,0.04162962734699249,0.71583092212677,0.1708596795797348,0.21687531471252441,0.6122649908065796
عمنسأل على دكتور عيون مو صدرية,عمنسأل دكتور عيون مو صدزية,عمنسأل دكتوز عيون مو صدزية,عمنسأل دكتوز عيوي مو صدزية,"صدرية,دكتور,عيون","صدزية,دكتوز,عيوي",6468422753.0,2023-09-09 16:27:05+00:00,,0.007420375477522612,0.7845690250396729,0.20801056921482086,0.007649336475878954,0.7400111556053162,0.25233954191207886,0.03170109912753105,0.6681345105171204,0.3001644015312195,0.003143359674140811,0.9797930717468262,0.017063602805137634
بالمشفى حصرا الساعة 8 ص يبدأ الحجز,بالمشفى حصرا الساعة يبدأ الحجر,بالمشفى حصزا الساعة يبدأ الحجر,بالمشفى حصزا الساعة يندأ الحجر,"الحجز,حصرا,يبدأ","الحجر,حصزا,يندأ",,2023-09-09 05:08:53+00:00,,0.011908506974577904,0.019863303750753403,0.9682281613349915,0.04217119887471199,0.6600271463394165,0.2978016436100006,0.11248768121004105,0.4257074296474457,0.4618048667907715,0.07834181189537048,0.7076930403709412,0.21396517753601074
"السلام عليكم 
كيف بدنا نحجز دور مافي رقم تواصل؟",السلام عليكم بدنا نحجز دوز مافي رقم رقم,السلام عليكم بدنا نحجز دوز مافي زقم رقم,السلام عليكم بدنا نحجز دوز مافي زقم رقم,"دور,رقم,رقم","دوز,زقم,زقم",570490074.0,2023-09-09 04:43:01+00:00,,0.02374211698770523,0.02891245298087597,0.9473453760147095,0.03439328819513321,0.03241848573088646,0.9331881999969482,0.07650964707136154,0.03137674182653427,0.8921135663986206,0.07650964707136154,0.03137674182653427,0.8921135663986206
"نعم
قبل كمان لان عادةً بصير زحمة بكافة المشافي",كمان لان عادة بصير زحمة بكافة المشافى,كمان لان عادة بصيز زحمة بكافة المشافى,كمان لان عادة بصيز رحمة بكافة المشافى,"المشافي,بصير,زحمة","المشافى,بصيز,رحمة",6110045766.0,2023-09-08 15:45:53+00:00,,0.015888402238488197,0.9440951943397522,0.04001631215214729,0.030880991369485855,0.874416708946228,0.09470228105783463,0.06864448636770248,0.5916137099266052,0.3397417366504669,0.13165239989757538,0.5157433748245239,0.3526042103767395
لازم نكون الساعه ٨ بالمشفى يعني لحتى نحسن نحجز,لازم نكون الساعه بالمشفى يعني لحتى نحسن نحجر,لازم نكون الساعه بالمشفى يعني لحتى نحست نحجر,لازم نكون الساغه بالمشفى يعني لحتى نحست نحجر,"نحجز,نحسن,الساعه","نحجر,نحست,الساغه",5102903178.0,2023-09-08 14:52:13+00:00,,0.3479510545730591,0.14956168830394745,0.5024872422218323,0.1233072280883789,0.43364617228507996,0.44304654002189636,0.08243395388126373,0.5192484855651855,0.3983176052570343,0.03753500431776047,0.7308909296989441,0.23157402873039246
